ip,time,request,status,size,referer,user_agent
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/navhov.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:46:27,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",304,,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
184.106.111.192,07/Sep/2011 18:47:01,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
66.249.71.234,07/Sep/2011 18:47:01,"""GET /sitemap.xml HTTP/1.1""",200,5597.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
76.108.110.119,07/Sep/2011 18:47:00,"""GET / HTTP/1.1""",200,6629.0,"""http://npcassoc.org/contacts""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:47:05,"""GET /people HTTP/1.1""",200,5603.0,"""http://npcassoc.org/""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:47:10,"""GET /documents HTTP/1.1""",200,5748.0,"""http://npcassoc.org/people""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:47:20,"""GET /services HTTP/1.1""",200,5577.0,"""http://npcassoc.org/documents""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:47:56,"""GET /wp-admin/post.php?post=13&action=edit HTTP/1.1""",200,12762.0,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:48:57,"""POST /wp-admin/admin-ajax.php HTTP/1.1""",200,175.0,"""http://npcassoc.org/wp-admin/post.php?post=13&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:17,"""POST /wp-admin/post.php HTTP/1.1""",302,20.0,"""http://npcassoc.org/wp-admin/post.php?post=13&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:18,"""GET /wp-admin/post.php?post=13&action=edit&message=1 HTTP/1.1""",200,12814.0,"""http://npcassoc.org/wp-admin/post.php?post=13&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:24,"""GET /wp-admin/images/white-grad-active.png HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=13&action=edit&message=1""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /services HTTP/1.1""",200,5563.0,"""http://npcassoc.org/wp-admin/post.php?post=13&action=edit&message=1""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-includes/js/comment-reply.js?ver=20090102 HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/style.css HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-includes/js/jquery/jquery.js?ver=1.4.2 HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.js?ver=1.4.8 HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/genesis/lib/js/menu/superfish.args.js?ver=1.4.1 HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/nav.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/inner.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/navline.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/bg.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/sidebar-top.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/content-top.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:25,"""GET /wp-content/themes/education/images/rss.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:26,"""GET /wp-content/themes/education/images/sidebar-list.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:26,"""GET /wp-content/themes/education/images/footer.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:26,"""GET /wp-content/themes/education/images/footer-top.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:26,"""GET /wp-content/themes/education/images/arrow-right.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:26,"""GET /wp-content/themes/education/images/arrow-down.png HTTP/1.1""",304,,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:31,"""GET /services/books-articles HTTP/1.1""",200,6519.0,"""http://npcassoc.org/services""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:31,"""GET /wp-content/themes/education/images/navhov.png HTTP/1.1""",304,,"""http://npcassoc.org/services/books-articles""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
66.249.71.234,07/Sep/2011 18:49:44,"""GET /sitemap.xml HTTP/1.1""",200,5597.0,"""-""","""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
184.106.111.192,07/Sep/2011 18:49:43,"""POST /wp-cron.php?doing_wp_cron HTTP/1.0""",200,,"""-""","""WordPress/3.0.4; http://npcassoc.org"""
76.108.110.119,07/Sep/2011 18:49:43,"""GET /wp-admin/post.php?post=21&action=edit HTTP/1.1""",200,13666.0,"""http://npcassoc.org/services/books-articles""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:44,"""GET /wp-content/plugins/simple-tags/inc/css/admin.css?ver=1.7.1-rc1.2 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:44,"""GET /wp-content/themes/genesis/lib/js/admin.js?ver=3.0.4 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:44,"""GET /wp-content/plugins/simple-tags/inc/js/helper-add-tags.min.js?ver=1.7.1-rc1.2 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:44,"""GET /wp-includes/js/thickbox/thickbox.css?ver=20090514 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:44,"""GET /wp-content/themes/genesis/lib/css/admin.css?ver=3.0.4 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:45,"""GET /wp-admin/css/colors-fresh.css?ver=20100610 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-content/plugins/simple-tags/inc/js/helper-suggested-tags.min.js?ver=1.7.1-rc1.2 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-includes/images/blank.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/generic.png HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-content/themes/genesis/images/genesis.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/media-button-image.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/wpspin_light.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/media-button-video.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/media-button-music.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/media-button-other.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/button-grad.png HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-content/themes/genesis/lib/admin/images/layouts/cs.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/wp-logo.png?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-content/themes/genesis/lib/admin/images/layouts/sc.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/fav-arrow.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/menu.png?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/menu-bits.gif?ver=20100610 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-includes/js/tinymce/langs/wp-langs-en.js?ver=327-1235 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/menu-arrows.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/menu-dark.gif HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/screen-options-right.gif?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
76.108.110.119,07/Sep/2011 18:49:46,"""GET /wp-admin/images/icons32.png?ver=20100531 HTTP/1.1""",304,,"""http://npcassoc.org/wp-admin/post.php?post=21&action=edit""","""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.1; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; InfoPath.2)"""
